forma	id_persona	interval_escolta	clip	sha256	transcripcio_base	text_base	forma_en_base
doncs	pa-008	55.25-59.75	clips/pa-008__doncs__55.25.wav	608e166c3f7d4f63850c8b47c45178cd79999982a966fc2cdc0df2df4761570d	qa-clips-base/pa-008__doncs__55_25_59_75.txt	Doncs per què? El que fem els fallaïres, la seva escorsa,  parlar-lo.	sí
doncs	pa-009	139.25-145.75	clips/pa-009__doncs__139.25.wav	a8fb9cccca0c31582eb8fd38688a29fc8664ac0fabcd1c9ff2bf59681828303e	qa-clips-base/pa-009__doncs__139_25_145_75.txt	Doncs com podeu ara amb aquest esquema que tenim aquí un costat, tenim les parts de la campana.	sí
doncs	pa-010	24.65-31.67	clips/pa-010__doncs__24.65.wav	309b173e7d6f30301d9e7648b7163fb5f2d33aa940f2eaa4129fa4ee34282ff2	qa-clips-base/pa-010__doncs__24_65_31_67.txt	d'una tipus mímia ruscusiólògics.  I doncs veia, vull com a coloració dins d'aquest ciclo  de cápsules d'història en termes de confinament.	sí
doncs	pa-011	61.49-69.07	clips/pa-011__doncs__61.49.wav	5aa1c51a8900c6ce6d1c161b52cc6fd8c8ed60de090521b6adbff36b7ea0d508	qa-clips-base/pa-011__doncs__61_49_69_07.txt	que va passar el tors que el 1435 l'he deu de la casa,  es va fer bicar-hi de la massana.  Per tant,	no
doncs	pa-012	411.25-416.75	clips/pa-012__doncs__411.25.wav	4b2398a041243a0406c39b974765556d1c37b840bfea8c9e2d8afdce5d572a2a	qa-clips-base/pa-012__doncs__411_25_416_75.txt	Aquí veniem dos un equip de d'allà eres  que està treballant.	no
doncs	pa-013	56.85-61.87	clips/pa-013__doncs__56.85.wav	a331902281b4ef37a1e91529a4569ab16b95b175dddd11dca72c1653f8a31d1a	qa-clips-base/pa-013__doncs__56_85_61_87.txt	i més recentment també si pot accedir i ja la viure.	no
doncs	pa-014	180.05-188.55	clips/pa-014__doncs__180.05.wav	cdc02498c52762dbdcee2ae5598710e71e87033689815e8295ffd5ba9f76fd45	qa-clips-base/pa-014__doncs__180_05_188_55.txt	i això doncs és el més bonic que hi ha, i el que m'ha passionat més a ensenyar quan m'ho demana.	sí
doncs	pa-015	83.25-87.75	clips/pa-015__doncs__83.25.wav	2f666e1eff8fed57c0a6be7a4e79f9d130981b91570781073aa7d5de5609591b	qa-clips-base/pa-015__doncs__83_25_87_75.txt	que és important, doncs és important per una senzilla rau.	sí
doncs	pa-016	62.33-69.43	clips/pa-016__doncs__62.33.wav	30e79f4822a2421b9b7fdd1c17a2fe7019b7802f73ea5469821a94a2b14026ad	qa-clips-base/pa-016__doncs__62_33_69_43.txt	"que jo feli aixís polític, i em diu, ""Tusi, que sí, no"".  Doncs has donat la teva paraula, dic sí, sí."	sí
doncs	pa-017	459.25-464.75	clips/pa-017__doncs__459.25.wav	88468d412a21fe20d4f5f076302a7cc9b4e3d98f87e2f3e7c3089cbe5a6a7c2d	qa-clips-base/pa-017__doncs__459_25_464_75.txt	I perfecte, doncs a partir d'aquí, sempre ja que duté desenvolupar-te, és	sí
doncs	pa-018	33.53-39.87	clips/pa-018__doncs__33.53.wav	dab50c106ed0ca9ff8077a6ebca1b9f2a6643b5570a0a9f2d566e95b69d73b4b	qa-clips-base/pa-018__doncs__33_53_39_87.txt	els bones, altres, bueno, eren menys evolutives i molt més conservadores.	no
doncs	pa-019	46.25-49.75	clips/pa-019__doncs__46.25.wav	23755859fe786628ba31bc7d04552e89c6d005243328bf665c758ab58f133a2c	qa-clips-base/pa-019__doncs__46_25_49_75.txt	ens venien en costa dictadura i nosaltres ens venien en costa dictadura.	no
doncs	pa-020	247.37-252.03	clips/pa-020__doncs__247.37.wav	ac7ae50067955964395511abc509716004b73c35c836bfd2be1d2d7eae21d7e4	qa-clips-base/pa-020__doncs__247_37_252_03.txt	quan no l'INAB, que s'han de haver per pinar, feien reconegut.	no
doncs	pa-021	12.25-16.87	clips/pa-021__doncs__12.25.wav	caa7b27a9303c6a472d419c643ce71ba705f0b079f5db22863a73bd5090cdc6b	qa-clips-base/pa-021__doncs__12_25_16_87.txt	que pliga i, bueno, és ara, doncs, em van convidar-ho.	sí
doncs	pa-022	122.85-126.95	clips/pa-022__doncs__122.85.wav	67f0bb703016287592fac90bfe25a8f60063df63a68f142792da4ac6c3881044	qa-clips-base/pa-022__doncs__122_85_126_95.txt	que va ser amb arribat amb aquest punt ara toque.	no
doncs	pa-024	83.01-114.51	clips/pa-024__doncs__83.01.wav	e566446c8cd47ba690f7fa9cdcd98e35951722afdf5df53b1290bf4be7a3d57c	qa-clips-base/pa-024__doncs__83_01_114_51.txt	i segurament la representatibilitat del consell general consideràvem que calia establir la separació de poder,  consideràvem també des de punt de vista més socioconomic que calia ser capaços d'programar el creixement.  M'en recordo... Ja feien coses.  Intressant les institucions, m'en recordo,  que és la promoure de l'informe brical.	no
doncs	pa-025	59.89-66.03	clips/pa-025__doncs__59.89.wav	bc55b2725047786d4f8ce751bcd2abf007f43c80bd8526d1784826e612428d3e	qa-clips-base/pa-025__doncs__59_89_66_03.txt	Doncs tu em va vendre la llei, la pel·litzaven, les menaven.	sí
doncs	pa-026	6.33-9.67	clips/pa-026__doncs__6.33.wav	aa895f9eceaa0c9562e211b003c58ea4806f71d7a8b9be80e8bad416032c8278	qa-clips-base/pa-026__doncs__6_33_9_67.txt	No ho comum, però és clar, amb 4 anys.	no
doncs	pa-027	18.01-24.51	clips/pa-027__doncs__18.01.wav	38a642e1c4cf1e5b359e5c5f93a5ea243179a12da826b4b12cef6935f990b214	qa-clips-base/pa-027__doncs__18_01_24_51.txt	I va parlar amb els consellers, i va parlar amb els consellers.	no
doncs	pa-028	329.33-334.79	clips/pa-028__doncs__329.33.wav	3805ccfc9d6eb1cf6e51c39cc3b10f1068e476b393b1b19c19030c8ae72c9bc5	qa-clips-base/pa-028__doncs__329_33_334_79.txt	Doncs conyes que, realment, en valora que t'acosti tu, si ho trobava...	sí
doncs	pa-029	127.61-131.67	clips/pa-029__doncs__127.61.wav	39e640e7a71446af0d3465c1c64c03586e6895011486aecda1e23f60f0173c2f	qa-clips-base/pa-029__doncs__127_61_131_67.txt	i la constitucional ens anem la permanent i la constituent.	no
doncs	pa-030	43.53-48.63	clips/pa-030__doncs__43.53.wav	2a791ded5c43a33365aa74d972ca0174e560615308ee892e8a6059a279162a46	qa-clips-base/pa-030__doncs__43_53_48_63.txt	com estaven, doncs evidentment no era el nostre tarant.  Per la menys del meu.	sí
doncs	pa-031	414.05-419.11	clips/pa-031__doncs__414.05.wav	4ac69e3c84c89e14c5394684402f9532cf50bb7d2f06465aa722df3c43217b0a	qa-clips-base/pa-031__doncs__414_05_419_11.txt	Potser ja ho defensarem, i es va esmadesir que sí, i vam decidir.	no
doncs	pa-032	21.61-27.23	clips/pa-032__doncs__21.61.wav	7978969c8d5ca1dfa8fdba8af3a14e5fe554f0d4a3decfe7999825e2ede14062	qa-clips-base/pa-032__doncs__21_61_27_23.txt	Doncs vam firmar un paper allà per presentar la candidatura per veure.	sí
doncs	pa-033	6.61-10.79	clips/pa-033__doncs__6.61.wav	2334bb93e8368ef15722191494cea98bfa1cf6473d3fe42030bb789622343d3a	qa-clips-base/pa-033__doncs__6_61_10_79.txt	que portàvem al cap i doncs, a dir, ben nacional, no t'hi consideres.	sí
doncs	pa-034	110.53-116.23	clips/pa-034__doncs__110.53.wav	969a7dcbf66d598c05ee6ebe5b513ba7b126ddddfdc083e369f75d2487debffd	qa-clips-base/pa-034__doncs__110_53_116_23.txt	la política que es feia que era casatal, casatal, no?	no
doncs	pa-035	195.49-202.11	clips/pa-035__doncs__195.49.wav	407b7e368e7e93f22b9df827c4fd303b5cdb9de07bb6943545a1d368e7b1b6bc	qa-clips-base/pa-035__doncs__195_49_202_11.txt	i jo vaig participar d'un amic, una mica.	no
doncs	pa-036	367.25-376.75	clips/pa-036__doncs__367.25.wav	79170e20e49fc9ecd4f3e6e8920a76e8fc9646d2b4ecfb09b8871a7b22e5aa00	qa-clips-base/pa-036__doncs__367_25_376_75.txt	que ens parlem d'això i ens proposen això.  Nosaltres ja hem de fer la constitució i tots els comprensions.	no
doncs	pa-037	20.49-28.07	clips/pa-037__doncs__20.49.wav	6b6832a65d1cd2750662eb13139673692a652101568d9ca89268da6b2ca79fc5	qa-clips-base/pa-037__doncs__20_49_28_07.txt	i quan m'arriba a consell constituent,  ha vina arribat també amb bastant tensos.	no
doncs	pa-038	2008.17-2013.95	clips/pa-038__doncs__2008.17.wav	c11cc452775c8860e95e68ffd1f00b4bffac4f398c2ed687dc1b8a02d6c69dae	qa-clips-base/pa-038__doncs__2008_17_2013_95.txt	No? Potser era per això, perquè no eren de la corda.	no
doncs	pa-039	12.77-19.51	clips/pa-039__doncs__12.77.wav	9731f90cc7b275e9f8a45cfdda6e09bba1752731587ce805333097d9ae17656e	qa-clips-base/pa-039__doncs__12_77_19_51.txt	d'història, fos dels veguers i dels cobrins seps feu d'als, per què això és?	no
doncs	pa-040	210.05-214.99	clips/pa-040__doncs__210.05.wav	07fe4438a688a94f1330ec8715fb827b8f6e48efce252902c6e37e39fac24266	qa-clips-base/pa-040__doncs__210_05_214_99.txt	A la provació, l'atenció previ que va bé es mantindre que fem els passillos i l'època de l'acostió.	no
doncs	pa-041	209.25-217.75	clips/pa-041__doncs__209.25.wav	456d3f4d57f1f273bc1992f48e4f8a53c04eb9f60a7604e06f0326ee2b8b33bd	qa-clips-base/pa-041__doncs__209_25_217_75.txt	i per altra banda, doncs si aquesta materna l'Andorran,  que estava ubicada amb unes aules.	sí
doncs	pa-043	15.25-19.75	clips/pa-043__doncs__15.25.wav	fe38e7be7f83121938450485105993045cd46a153f7b061e0fb8f5c3025a0ef9	qa-clips-base/pa-043__doncs__15_25_19_75.txt	I a part, doncs, era això de fa 15 anys, 15 anys, no, que és.	sí
doncs	pa-045	283.01-287.39	clips/pa-045__doncs__283.01.wav	26adcfe3a26d9a3b60b789516595f84b3d5ddc67b459a520b8461e903dd50405	qa-clips-base/pa-045__doncs__283_01_287_39.txt	de la coba produeix alteracions dels millotancars.  No està claríssim.	no
doncs	pa-046	135.61-140.07	clips/pa-046__doncs__135.61.wav	3258ae8b054646860843583a2ffb1792164175e4bd33de0635765c12fdd8ab2d	qa-clips-base/pa-046__doncs__135_61_140_07.txt	Som filers, doncs es veiem el dia a dia i hem espanyol.	sí
doncs	pa-048	302.89-306.79	clips/pa-048__doncs__302.89.wav	aaf363ff4b73cad2996e1e87eafdccbdede1302092dcd61ff25efe27e9fd68aa	qa-clips-base/pa-048__doncs__302_89_306_79.txt	Bé, doncs no en maquem els origens. La pedra és...	sí
doncs	pa-049	1092.25-1095.75	clips/pa-049__doncs__1092.25.wav	9e5dcb2d1aed521859f02d62f4d557ad1e68f1360e2b884a74502dece7b2ac84	qa-clips-base/pa-049__doncs__1092_25_1095_75.txt	que tenien 10 milions d'autoristes que m'agradarien.	no
doncs	pa-055	6.29-9.67	clips/pa-055__doncs__6.29.wav	784e9c63f9248d7850d920158099e853b5c805911b3126d17b8deb30b5f6944a	qa-clips-base/pa-055__doncs__6_29_9_67.txt	No comú, però és clar, amb quatre anys.	no
doncs	pa-056	43.45-48.59	clips/pa-056__doncs__43.45.wav	5369240f16b54d3a0871052b64ccb84fb720167f0789d2cb3a120bd39b1f683b	qa-clips-base/pa-056__doncs__43_45_48_59.txt	com estaven, evidentment no era el nostre tarant nou,  per la menys del meu.	no
doncs	pa-057	127.21-131.71	clips/pa-057__doncs__127.21.wav	97611dd2498ed71d29648969c7a06660ac4f8246bb6d5fd912922b81c04459cd	qa-clips-base/pa-057__doncs__127_21_131_71.txt	en constitucional, en la permanent i la constituent.	no
doncs	pa-058	200.41-205.27	clips/pa-058__doncs__200.41.wav	b825d5b264fd70da271a46ea83654e04581323aaeff6ed3321f149dbf81c954e	qa-clips-base/pa-058__doncs__200_41_205_27.txt	els electors, doncs, bueno, quedaria en paper mullat, per què no?	sí
doncs	pa-059	245.81-250.79	clips/pa-059__doncs__245.81.wav	baf3a30e6b884ef8e98a80da6980e83da1386fcb897d2ad706bb51d5adbdd1c8	qa-clips-base/pa-059__doncs__245_81_250_79.txt	que es describem un compromís, i ja està.	no
doncs	pa-060	177.97-182.63	clips/pa-060__doncs__177.97.wav	514b7c0d44b5d8238187d52962a2ff575fec300bcabe9a496a82cc436a16b60d	qa-clips-base/pa-060__doncs__177_97_182_63.txt	I va ser meva, que, si m'agridi, no plegava a presentar-me un poïdí que es disolgui.	no
doncs	pa-061	242.09-249.23	clips/pa-061__doncs__242.09.wav	ffeaa7cee08f842242e644eb80f2eb9aa09eda53ee21e15a5e800fe0ae88d5b9	qa-clips-base/pa-061__doncs__242_09_249_23.txt	És una mica tornar a les reles de la creació del grup.	no
doncs	pa-062	302.09-307.51	clips/pa-062__doncs__302.09.wav	b33349812d8086c20603f8bfd5cdee8780d061972f46835e2e1109d238fb3040	qa-clips-base/pa-062__doncs__302_09_307_51.txt	Tu, quan els pots patir, s'ha arribat a elaborar.	no
doncs	pa-063	609.05-614.11	clips/pa-063__doncs__609.05.wav	b47bb5e4624b646111d8b819c56b972ff2c8b7f96f2076116966d014fa14ad04	qa-clips-base/pa-063__doncs__609_05_614_11.txt	com sigui, que ens orem de patir i ens orar de feixin, no ens sortirem.	no
doncs	pa-064	456.73-460.43	clips/pa-064__doncs__456.73.wav	83ee834bba2d5b3b2ce8eb82ef397a47d10bb28e013dd4363f3989904c6351a4	qa-clips-base/pa-064__doncs__456_73_460_43.txt	d'on s'agrada el pas.  D'on s'agafà, el vol dir ser-hi-la.	no
doncs	pa-065	157.49-162.27	clips/pa-065__doncs__157.49.wav	fa6b643feaf38740c3c673bdf0240a4181c5a163af029a8b9849d97c40d783a2	qa-clips-base/pa-065__doncs__157_49_162_27.txt	i quan hi ha amor, doncs deu haver-te entès els nostres coses.	sí
perquè	pa-001	59.57-63.31	clips/pa-001__perqu__59.57.wav	8f2339307585715bdef5bd403e14bd6eaaf7848b25bfbb07c4b75ef53ae6c53a	qa-clips-base/pa-001__perque__59_57_63_31.txt	desfassada perquè el que no es veiem bons ulls a un...	sí
perquè	pa-002	18.25-23.75	clips/pa-002__perqu__18.25.wav	fd992eaa1c36075c7d61eb5415a88873e62c9cd1a814028961f837c177c0450f	qa-clips-base/pa-002__perque__18_25_23_75.txt	perquè no deixava de veure els serveis dels cop rinses que tot el veu.	sí
perquè	pa-003	201.57-207.03	clips/pa-003__perqu__201.57.wav	4d89850da4f75cb15a2bb18d7e50f0591347b9b46c178f4ecadb12808bdf31e1	qa-clips-base/pa-003__perque__201_57_207_03.txt	perquè les aves no era govern, era aconsecutiu al 7 de juny.	sí
perquè	pa-004	464.09-471.39	clips/pa-004__perqu__464.09.wav	34897a3ceeddad5ddce803ce923ebf0b03ac5b546f9540b0aa7ade39a63929c5	qa-clips-base/pa-004__perque__464_09_471_39.txt	i calia doncs estaria molt sobre perquè no quedar-se sense molt i encara que algú n'és vingut.	sí
perquè	pa-006	110.25-117.75	clips/pa-006__perqu__110.25.wav	f5110cd0a97a9b8260146db20c19982de730e54683234b9f745c4699755a734d	qa-clips-base/pa-006__perque__110_25_117_75.txt	de la llibertat de la llibertat de la llibertat.	no
perquè	pa-007	101.25-107.75	clips/pa-007__perqu__101.25.wav	8adbcbe949e214503a8ac8893a4ebed08f3735f6e7e851f441dc210aa4575174	qa-clips-base/pa-007__perque__101_25_107_75.txt	no sé si es veu perquè em penso que surt com si fosse un mirall, però aquestes al llibre que parla d'això, no?	sí
perquè	pa-008	55.25-59.75	clips/pa-008__perqu__55.25.wav	2c1d31909c548f5c61ab8d46f6e06ce7b91aec623fb61107c00475a4dfbdb129	qa-clips-base/pa-008__perque__55_25_59_75.txt	Doncs per què? El que fem els fallaïres, la seva escorsa,  parlar-lo.	no
perquè	pa-009	349.25-356.75	clips/pa-009__perqu__349.25.wav	4564d03841139f4f9416a21333c3b911f275de8124513c2907e82712a9000466	qa-clips-base/pa-009__perque__349_25_356_75.txt	reservar perquè no hi ha exemplars com aquest i més també ens conservats com el que us parlo ara.	sí
perquè	pa-010	196.65-201.55	clips/pa-010__perqu__196.65.wav	649287324f69546d014108e4929ec6af6c207ea994c805ff69727151f99526f9	qa-clips-base/pa-010__perque__196_65_201_55.txt	que també poden ser el referècest de nou més ticsats a la llengua que encara es planta.	no
perquè	pa-011	27.61-31.55	clips/pa-011__perqu__27.61.wav	29135be54b4b147d0eda34d59bebcaf5560c412009f5de70ab50001845ee234c	qa-clips-base/pa-011__perque__27_61_31_55.txt	i escoltem per tirar de la família i escoltem què vol dir.	no
perquè	pa-012	369.25-374.75	clips/pa-012__perqu__369.25.wav	4f44df390cad8205ba3046068dfa49ceef24647ed6707c5a8be4e626ea6880ae	qa-clips-base/pa-012__perque__369_25_374_75.txt	per que la gent és recording d'aquesta setmana.	no
perquè	pa-013	433.89-442.03	clips/pa-013__perqu__433.89.wav	0aa03038c99007d9249ce58a724a195f4f86c1bc4d2099383396de3531e1f431	qa-clips-base/pa-013__perque__433_89_442_03.txt	Per què us sabem? Per què es conservat molt multiple testimonis fotogràfics?  Gràcies a Josep Elzina.	no
perquè	pa-014	105.85-115.75	clips/pa-014__perqu__105.85.wav	55393fbc618c75d97938a8322291a70144c4bdbc594f681ca01cf3577a1f664c	qa-clips-base/pa-014__perque__105_85_115_75.txt	Per què et motiu?  Perquè en el seu moment voldria estar-hi una sèrie de dubtes,  o dubtes més que dubtes,  Bé, vaig començar a veure...	sí
perquè	pa-015	86.25-92.75	clips/pa-015__perqu__86.25.wav	920109045896e7d94de1457f918d197e77aaacebd657e63b73cb06aa841730f8	qa-clips-base/pa-015__perque__86_25_92_75.txt	sense el rau, perquè és el poder econòmic de la que seria la barraqueta.	sí
perquè	pa-016	79.77-85.39	clips/pa-016__perqu__79.77.wav	63ff86102f02e1c79131c26c271b764dcf2fee00757ceb1742483bf13b84d8aa	qa-clips-base/pa-016__perque__79_77_85_39.txt	A mi m'imposaré moltíssim, perquè més era el principi i pensé que més...	sí
perquè	pa-017	4.25-12.15	clips/pa-017__perqu__4.25.wav	c37d0e81a67035f14b21a3d9acf65e9e4d89259751bedffb0718788bff25ba73	qa-clips-base/pa-017__perque__4_25_12_15.txt	Prevam anar amb molta il·lusió, perquè la Constitució,  nosaltres, realment, és algo que ens interessai.  I a més,	sí
perquè	pa-018	91.09-96.47	clips/pa-018__perqu__91.09.wav	26189b0a263714ef40ca0fe1cde356c2818cdb993a4fba5c05348fc3e0037b55	qa-clips-base/pa-018__perque__91_09_96_47.txt	i resoria perquè no podíem acabar mai de decidir que una mica.	sí
perquè	pa-019	101.25-105.75	clips/pa-019__perqu__101.25.wav	d8b885acfaeaa08e383bd0ef2cfa0513b99713e7bf1a070c9cc7219cb5caaf33	qa-clips-base/pa-019__perque__101_25_105_75.txt	pensat perquè realment va ser un consell molt intens.  Es va treballar moltíssim.	sí
perquè	pa-020	9.41-12.91	clips/pa-020__perqu__9.41.wav	685c2253092a80703a48aa722308efa55b16603ada59926e97085bdd6f010811	qa-clips-base/pa-020__perque__9_41_12_91.txt	de tot això perquè vivim tot el que ja dimissió.	sí
perquè	pa-021	15.45-19.67	clips/pa-021__perqu__15.45.wav	b5da3c833208a879a53426b7f5e9a0b928e4b560e6d6f9577f08ad125321950b	qa-clips-base/pa-021__perque__15_45_19_67.txt	en van convencer, doncs per què fos candidat.	no
perquè	pa-022	111.69-115.67	clips/pa-022__perqu__111.69.wav	fb2ffe0dbf5e8edef8dff934b62be786708f56c40fda8becaa5c14c141aff790	qa-clips-base/pa-022__perque__111_69_115_67.txt	Per què no s'arriba a fer la Constitució i continuem?	no
perquè	pa-023	29.09-34.79	clips/pa-023__perqu__29.09.wav	a53c55737a3ea627dfc1975487041bc23708b7667b47e9e81592d2cbcb46a20c	qa-clips-base/pa-023__perque__29_09_34_79.txt	d'arribar-s'ho.	no
perquè	pa-024	225.53-230.35	clips/pa-024__perqu__225.53.wav	d09d1bc1d872d54d288ff2424248c5de18fa9d8b76f314bb0a4e675d489085f5	qa-clips-base/pa-024__perque__225_53_230_35.txt	Doncs vaig decidir per què vas a una explotació molt interessant,  es van repetir varies.	no
perquè	pa-025	37.17-40.43	clips/pa-025__perqu__37.17.wav	a891fcf66565de45043e5673202939ffd53995c708fbce926de37ecf2ab3a200	qa-clips-base/pa-025__perque__37_17_40_43.txt	molt aglents perquè abans no els deixaven votar, que eren...	sí
perquè	pa-026	150.53-156.67	clips/pa-026__perqu__150.53.wav	a06efbfdb2e318c890b420026c97961f9e15ee10139b75a171678569811766b4	qa-clips-base/pa-026__perque__150_53_156_67.txt	perquè no em vull ascender amb les coses de pal·lació que hi van mulles.	sí
perquè	pa-027	8.81-14.39	clips/pa-027__perqu__8.81.wav	e8162daab616860e81e55a9b17c1dd1824cef34ede88bf377dfcddb1b9284c85	qa-clips-base/pa-027__perque__8_81_14_39.txt	i jo recordo perquè no crec que era l'arradió i no sé si hi havia televisió en aquest moment.  En l'alcult de l'alcult de l'alcult.	sí
perquè	pa-028	142.89-147.99	clips/pa-028__perqu__142.89.wav	5b1e188c8fcea870766593da2a3077f6730dd34d379eaea586edb4f2f65ae03c	qa-clips-base/pa-028__perque__142_89_147_99.txt	perquè demostrar-hi realment que existim normalment.	sí
perquè	pa-029	249.69-254.43	clips/pa-029__perqu__249.69.wav	ab0a4f86d61a08b2713c29e243689f6690d79aab735bee1859dfda92408cd1e8	qa-clips-base/pa-029__perque__249_69_254_43.txt	I el poc temps que parli de les xarxes ho fa fer,  no t'ho em diguis més, jo us diuen.	no
perquè	pa-030	31.89-36.39	clips/pa-030__perqu__31.89.wav	c8563f20f7d6628968378f3a440d6a7ad4939624141215ec351d27a364919d73	qa-clips-base/pa-030__perque__31_89_36_39.txt	perquè els vegades pensaven vendre aquí.	sí
perquè	pa-031	32.69-37.47	clips/pa-031__perqu__32.69.wav	cf617f19e1ca890dcf6dfb89e425ddba5e51d8739e0266d23d3f88905606219e	qa-clips-base/pa-031__perque__32_69_37_47.txt	El que passa és la veritat.  El que passa és que el que passa és la veritat.	no
perquè	pa-032	9.21-15.07	clips/pa-032__perqu__9.21.wav	66b02c6db84050aebf90008226b3eceeceb63d28f24f6f2dabcd5df79040e592	qa-clips-base/pa-032__perque__9_21_15_07.txt	perquè es tancaveu l'aport al set de la tarda.	sí
perquè	pa-033	18.89-23.43	clips/pa-033__perqu__18.89.wav	83a8fe60b3c3d92ff7983f58a8039aa092f30492036b4e85d45ff73f735dcdb1	qa-clips-base/pa-033__perque__18_89_23_43.txt	Per recordar que m'agraeixin els bàllis que tenien una força	no
perquè	pa-034	51.85-56.47	clips/pa-034__perqu__51.85.wav	42c2240a9e852c9b3f38b820a029fd9cf367a55c2470b17dff14d3bdd74dff5f	qa-clips-base/pa-034__perque__51_85_56_47.txt	Com et posarà que faci, continuo pujar o marxar,  perquè aquí hi ha alguna cosa que passa.	sí
perquè	pa-035	181.13-186.35	clips/pa-035__perqu__181.13.wav	f38c54cf7b06763648129d2747c0f1ced80eb9516a046f7e7ef3daa04b563f16	qa-clips-base/pa-035__perque__181_13_186_35.txt	perquè hi haurà molts endorans retissiu.	sí
perquè	pa-036	15.65-20.75	clips/pa-036__perqu__15.65.wav	0b689f9cb1c151358edd130106775c8b163806eb401b210c4a81db43371b53bd	qa-clips-base/pa-036__perque__15_65_20_75.txt	i ara et dic a dir que ens vam quedar una mica paraç,  perquè no el desencarà voliu anar més lluny i voliu més lluny.	sí
perquè	pa-037	186.29-198.91	clips/pa-037__perqu__186.29.wav	1cbed31b6a828f4d1d14b5d0776606717bcd4713ad7782068c048ddfcc358a3d	qa-clips-base/pa-037__perque__186_29_198_91.txt	Després quan va arribar cap al final de tot ens van informar més,  perquè al final havíem de votar així, si no.	sí
perquè	pa-038	279.13-283.51	clips/pa-038__perqu__279.13.wav	c31eb633958fc9fd8bd88b6bfbe0bfc3cbd45b63478165ca802023b152926f29	qa-clips-base/pa-038__perque__279_13_283_51.txt	sobretot perquè els delegatges permanents han continuat, però els veguers...	sí
perquè	pa-039	18.09-21.31	clips/pa-039__perqu__18.09.wav	dff331596c9e82aa7bb44ebbf55c1110e2144bf7e68ffeececaa17ec019e4216	qa-clips-base/pa-039__perque__18_09_21_31.txt	Per què això era així?	no
perquè	pa-040	25.21-30.07	clips/pa-040__perqu__25.21.wav	1dddceb3b8b20aa203c0beebdb84beb91ca4e0eeee9207dfb2c471483bc2bd35	qa-clips-base/pa-040__perque__25_21_30_07.txt	perquè considero que en d'hora necessites un nou estatut com...	sí
perquè	pa-041	69.25-76.75	clips/pa-041__perqu__69.25.wav	7719b475b5c82063849dcb098fa742a7a21e636a25256d974be9d5877e957376	qa-clips-base/pa-041__perque__69_25_76_75.txt	I per tant, parlaven amb altres pares perquè portessin els fills a l'escola endurant.	sí
perquè	pa-042	29.13-33.43	clips/pa-042__perqu__29.13.wav	070ca7096afab41fd8168729d4884fa32c4920392328afd39413d4653ba181c7	qa-clips-base/pa-042__perque__29_13_33_43.txt	A més que res, perquè tenia els nens petits, crec que...	sí
perquè	pa-045	175.33-183.63	clips/pa-045__perqu__175.33.wav	fed7356d7f153694bcb35a3111387ee9b69251ce5f0607d814d1f2e03a15c256	qa-clips-base/pa-045__perque__175_33_183_63.txt	"""Aquí s'ha d'explicar""  perquè va induir.  Aquesta hora."	sí
perquè	pa-046	140.85-146.79	clips/pa-046__perqu__140.85.wav	078e50f04cb2167854b9bf1084520f6d233b0f4873cf10b36b9b28c4a204f428	qa-clips-base/pa-046__perque__140_85_146_79.txt	que et producte, que és un valor aficit del país i de totes.	no
perquè	pa-048	186.93-191.19	clips/pa-048__perqu__186.93.wav	1126abd618f49f845eab2af7b8347b639f779ddf619ecc137b9baeb594f6c7a2	qa-clips-base/pa-048__perque__186_93_191_19.txt	Per tant, les maneres, perquè el riu sempre és sempre igual.  Però no ho és, perdó.	sí
perquè	pa-049	68.85-75.71	clips/pa-049__perqu__68.85.wav	8321d95aea1b69b8c4d947bacc843e69c4c10e2b9758cd1da8e59333740e3e75	qa-clips-base/pa-049__perque__68_85_75_71.txt	L'home ha cuidat els afers d'exteriors i de la guerra.  Però aquesta és una frase feta  perquè la llarga i sobretot també...	sí
perquè	pa-051	123.85-128.35	clips/pa-051__perqu__123.85.wav	1f0d28974908a7c494a071375ac33db09c394b10c1fdfb96ff4573510ea2f247	qa-clips-base/pa-051__perque__123_85_128_35.txt	Perquè ens guardaven els polins, ens guardaven fins l'enquever que eren sobrants.  Prou més carrer.	sí
perquè	pa-052	92.65-96.47	clips/pa-052__perqu__92.65.wav	f69d26e6be851f69420d20c3b397fa0d96af1da10109ab2573fe1606e5debadb	qa-clips-base/pa-052__perque__92_65_96_47.txt	de la meva mare i de la Generalitat, de la Generalitat i la Generalitat que li ven,  no m'ho menys.	no
perquè	pa-053	113.93-120.79	clips/pa-053__perqu__113.93.wav	64fcdd3ba28a2bf0be76550ffa94d3e071ac713bf39b61138ae6714812d35997	qa-clips-base/pa-053__perque__113_93_120_79.txt	n'hi hagi d'aquí, n'havien guanyat una pel·la perquè volem desprotar la gent.	sí
perquè	pa-054	80.45-85.43	clips/pa-054__perqu__80.45.wav	ffc694724e6dee7981aa1274ff326d33d52b1f8c9629b145be982388906f5422	qa-clips-base/pa-054__perque__80_45_85_43.txt	m'ho porten mai a la vida sabades perquè ho veig.	sí
perquè	pa-055	148.53-153.11	clips/pa-055__perqu__148.53.wav	af435e03412b13a8f1f0e38be16e6c6691f7c2136a0a7dbed35189a2cceca69f	qa-clips-base/pa-055__perque__148_53_153_11.txt	d'haurit tot, perquè no em vull ascender...	sí
