categoria	forma	id_persona	ocurrencia	start_s	end_s	interval_vtt	text_segment	font	estat
territorial	parròquia	pa-009	1	207.000	211.000	207.000-211.000	i és per acudida, avui en dia encara, el conseller de més edat de la parròquia de Canillo,	transcripcions/pa-009.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-009	2	465.000	470.000	465.000-470.000	com aquesta que us presento del campana de Sant Romà de Vila, a la parròquia d'Encant.	transcripcions/pa-009.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-009	3	508.000	513.000	508.000-513.000	És a la parròquia del de Sant Cerni de Canillo i data de 1486.	transcripcions/pa-009.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-009	4	913.000	915.000	913.000-915.000	i som els campanes de la parròquia ben cam.	transcripcions/pa-009.vtt	ASR temporal; pendent d'audicio
territorial	santuari	pa-009	1	322.000	327.000	322.000-327.000	Sent aquests, els més antics, les dues campanes del antic santuari de Melitxei,	transcripcions/pa-009.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-010	1	25.400	30.920	25.400-30.920	a risc geològics. I doncs bé, avui, com a col·laboració dins d'aquest cicle de caps a les històries	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-010	2	138.400	143.440	138.400-143.440	O bé, treballs, també, com l'Albert Cujal, de l'any 2014,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-010	3	523.000	529.000	523.000-529.000	En canvi, si ens hi fixem bé, en aquesta balla central on lo col·lidem amb Andorra,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-010	1	335.600	338.600	335.600-338.600	Us en posaré un parell d'exemples i ho veureu més clar.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-010	2	377.000	382.000	377.000-382.000	Com he dit abans, sembla bastant clar que noms com Dora	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-010	3	382.000	387.000	382.000-387.000	es van formant i està d'històric en què les vaig agorragues i no es parlaven de clar.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-010	4	610.000	615.000	610.000-615.000	El que no deixa clar, o que no sabem si la l'anglada sabia,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-010	5	998.000	1002.000	998.000-1002.000	O d'aquestes llengües, perquè tampoc està clar que fos una sola llengua.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	de fet	pa-010	1	648.000	652.000	648.000-652.000	De fet, en concret, hauria de ser, fixeu-vos també en el detall,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	de fet	pa-010	2	846.000	852.000	846.000-852.000	"De fet, en basca actual, ""fón"" és ""iturri"" i ""aigua"" és ""ur""."	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	de fet	pa-010	3	1028.000	1032.000	1028.000-1032.000	De fet, una expressió que ja va fer servir	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-010	1	25.400	30.920	25.400-30.920	a risc geològics. I doncs bé, avui, com a col·laboració dins d'aquest cicle de caps a les històries	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-010	2	404.000	410.000	404.000-410.000	"Doncs un d'aquests mètodes posa ""emfasi"" en l'estudi del nom."	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-010	3	455.000	462.000	455.000-462.000	doncs pot presentar-ho una relació causal amb algun element del paisatge.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-010	4	483.000	491.000	483.000-491.000	En aquest cas, doncs, si sospitem que l'Andorra pot tenir alguna relació amb algun element paisagístic	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-010	5	579.000	585.000	579.000-585.000	Aquest exercici, doncs, per el cas d'Andorra, ja el va començar a fer el mateix en l'anglada.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-010	6	964.000	970.000	964.000-970.000	Doncs els especialistes amb basc ens recomanen que no es faci servir el terme basc,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-010	7	986.000	991.000	986.000-991.000	Avui dia, doncs, hi ha un debat profund en com s'ha d'anomenar aquesta llengua.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-010	1	387.000	391.000	387.000-391.000	Llavors, per intentar interpretar què de dia voler dir a Nolígem	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-010	2	555.000	559.000	555.000-559.000	Llavors, si prenem com per semblar en aquesta possibilitat,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-010	3	821.000	825.000	821.000-825.000	I llavors, per l'àvia geogràfica on ens fobem, el TNU,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-010	4	956.000	961.000	956.000-961.000	Llavors, com n'hauríem de dir d'aquesta llengua que es va parlar en aquest territori,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-010	5	1020.000	1024.000	1020.000-1024.000	Llavors potser una d'una denominació més fàcil	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-010	1	511.000	515.000	511.000-515.000	Per tant, no hi ha res d'excepcional amb això.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-010	1	197.400	200.800	197.400-200.800	perquè també poden ser el reflex de noms fixats a la llengua	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-010	2	325.600	330.800	325.600-330.800	perquè molt sovint alguns d'aquests topònims ens enganyen.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-010	3	346.800	350.200	346.800-350.200	"Perquè aquí el terme ""lax"" no fa referència a masses d'aigua,"	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-010	4	364.000	369.000	364.000-369.000	perquè certament que els llops ni canten, ni en canten mai, en tot cas, podolen.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-010	5	515.000	523.000	515.000-523.000	És difícil que el nom d'Andorra pingui de l'abuna característica perquè és una balla de dinenca glacial.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-010	6	565.000	571.000	565.000-571.000	ens cal fer un exercici més, perquè amb un sol nom, com Andorra,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-010	7	633.000	637.000	633.000-637.000	o una font característica, perquè la gent mateixa de saldes,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-010	8	709.000	713.000	709.000-713.000	potser important perquè és canalosa, perquè és de qualitat molt bona,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-010	1	244.000	248.800	244.000-248.800	és a dir, interpretables o entre nous dos mitjans en la nostra llengua actual.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-010	2	248.800	251.200	248.800-251.200	És a dir, transparents al català.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-010	3	259.200	261.000	259.200-261.000	És a dir, s'està informant d'això.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-010	4	298.600	302.800	298.600-302.800	Hi ha caldes, aigua calda, és a dir, termalisme.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-010	5	330.800	332.000	330.800-332.000	Aquests topònims, és a dir,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-010	6	350.200	354.600	350.200-354.600	sinó a llacades, és a dir, a una sèrie de l'avissades històriques.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-010	7	541.000	546.000	541.000-546.000	d'unes fonts taigua calenta, és a dir, la presència de termalisme.	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-010	8	559.000	565.000	559.000-565.000	és a dir, que Andorra pugui tenir alguna relació amb aquestes fonts importants,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-010	1	241.800	244.000	241.800-244.000	el serrat, escaldes,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
territorial	Ordino	pa-010	1	103.040	110.000	103.040-110.000	toponimia d'Ordino, de Lúdia Ravassa, de tres volumes que publica els llibres d'aquesta barroquia,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
territorial	comuns	pa-010	1	91.640	97.000	91.640-97.000	Més recentment també són destacables alguns treballs convocuts des dels comuns,	transcripcions/pa-010.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-011	1	552.560	555.520	552.560-555.520	a exposicions i activitats que tinguin sempre a veure	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-011	1	90.080	94.320	90.080-94.320	Aleshores, amb la seva mare, la llum d'Escotera, la mestresa de la casa,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-011	2	101.840	106.000	101.840-106.000	Aleshores, a partir d'aquella data, 1465,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-011	3	213.040	216.640	213.040-216.640	Aleshores, la part de baix es va reservar com a Seller,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-011	4	231.680	235.280	231.680-235.280	Aleshores, a la primera planta hi trobem el Soler,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-011	1	186.320	188.560	186.320-188.560	a l'exterior de la casa es veu molt bé	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-011	2	246.320	248.880	246.320-248.880	ja que el dia a dia es menja bé el camp.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	de fet	pa-011	1	558.000	560.560	558.000-560.560	De fet, quan es va inaugurar Calpal, com a tal,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-011	1	62.240	68.320	62.240-68.320	Què va passar? Doncs que al 1435 l'Ereu de la Casa es va fer vicar-hi de la maçana.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-011	2	166.400	169.840	166.400-169.840	A la primera planta que hi ha, doncs hi ha el Seyes.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-011	3	192.400	195.440	192.400-195.440	A la planta de baix, doncs normalment,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-011	4	235.360	239.520	235.360-239.520	on hi ha alguns elements que demostren que veu una casa doncs important.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-011	5	263.760	266.880	263.760-266.880	i aquí, doncs, hi feien vida, bàsicament,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-011	6	278.240	282.400	278.240-282.400	i el dia que tocava banyar-se, doncs rentar-se aquí, a l'estafó.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-011	7	357.920	361.920	357.920-361.920	doncs servia per magats i mar, per exemple, palla,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-011	8	383.600	386.400	383.600-386.400	Aquí veiem, doncs, tot el cos de la ximeneia.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-011	1	158.400	162.960	158.400-162.960	Evidentment, Calpal és una casa molt més gran que qualsevol casa més humil.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	no?	pa-011	1	349.360	351.520	349.360-351.520	ja tenia un ús més com avui en dia, no?,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-011	1	68.400	70.480	68.400-70.480	Per tant, no podia donar Ereus.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-011	1	28.360	30.800	28.360-30.800	perquè era de la família Escote.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-011	2	79.960	82.880	79.960-82.880	perquè així no es discreia, i sempre és un fill o una filla	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-011	3	201.920	204.640	201.920-204.640	perquè també els hi donem calfo a la resta de la casa.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-011	4	253.360	256.080	253.360-256.080	perquè és l'únic punt on ja es cal foc.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-011	5	389.200	391.600	389.200-391.600	que també eren dues, perquè hi ha les portes,	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-011	6	424.160	428.480	424.160-428.480	perquè habitualment els colomers de Torre es fan fora de les cases.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-011	7	506.720	510.240	506.720-510.240	que cobreixen les juntes perquè no queden espais.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-011	8	528.800	532.800	528.800-532.800	els títols de propietat, perquè és el que tenia valor a l'època.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-011	1	48.840	53.920	48.840-53.920	És a dir, una casa és tota la família i tot és les seves propietats.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
territorial	Ordino	pa-011	1	97.600	101.760	97.600-101.760	I l'escollit va ser Joan Pal, un parell d'ordino.	transcripcions/pa-011.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-012	1	247.000	250.000	247.000-250.000	i aleshores això formava un camp	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-012	2	609.000	613.000	609.000-613.000	Aleshores veu com satisfeca.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	aleshores	pa-012	3	687.000	690.000	687.000-690.000	Aleshores es podien coure al mateix temps	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-012	1	161.000	164.000	161.000-164.000	o bé algunes campanes d'un campanar	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-012	2	197.000	200.000	197.000-200.000	que feien bé.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-012	3	470.000	476.000	470.000-476.000	Aquest feix està bé fet amb un d'herba enrotllat amb cornes.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-012	4	483.000	485.000	483.000-485.000	I el feix és molt bé.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-012	5	485.000	487.000	485.000-487.000	I el feix és molt bé.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-012	6	487.000	489.000	487.000-489.000	I el feix és molt bé.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-012	7	489.000	491.000	489.000-491.000	I el feix és molt bé.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-012	8	491.000	493.000	491.000-493.000	I el feix és molt bé.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-012	1	412.000	416.000	412.000-416.000	Aquí veiem doncs un equip de d'allarguers	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-012	2	454.000	458.000	454.000-458.000	Us ensenyo doncs una altra foto,	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-012	1	129.000	131.000	129.000-131.000	i per tant	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-012	1	370.000	374.000	370.000-374.000	perquè la gent es recordi d'aquestes eines.	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-012	2	588.000	591.000	588.000-591.000	perquè era difícil de carregar un carro	transcripcions/pa-012.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-013	1	197.400	202.720	197.400-202.720	i que va bé per la pell, pel sistema digestiu i també té altres propietats.	transcripcions/pa-013.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-013	1	57.600	61.120	57.600-61.120	I més recentment, també, doncs, s'hi pot accedir,	transcripcions/pa-013.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-013	2	76.080	79.280	76.080-79.280	Actualment, doncs, és una sola aglomeració,	transcripcions/pa-013.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-013	3	100.720	104.440	100.720-104.440	També, doncs, fa uns quants anys va ser la cenari del passegre Liment,	transcripcions/pa-013.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-013	4	458.480	466.960	458.480-466.960	Per què? Doncs perquè Alzina finalment vivia en front del centre d'art i moltes de les seves fotografies part del fons Alzina,	transcripcions/pa-013.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-013	5	935.280	943.680	935.280-943.680	La Casa Jaume Roca, un exemple de com un edifici s'ha restaurat per donar-li un ús social, en aquest cas, doncs acull l'arxiu històric d'escaldes.	transcripcions/pa-013.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-013	6	996.400	1011.120	996.400-1011.120	I aquest moment de Xarinola, aquest moment de festa, doncs a part de lloguer els millors vestits, també era el moment per fer grans àpats, s'engreixaven, pollastres, gallines, punys per l'ocasió,	transcripcions/pa-013.vtt	ASR temporal; pendent d'audicio
