id_a	id_b	n_formes_compartides	formes	estat
spk-012	spk-031	9	a veure,bueno,bé,clar,doncs,no?,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-032	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-033	7	a veure,bueno,bé,clar,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-034	7	a veure,bueno,bé,clar,doncs,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-035	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-036	5	bé,clar,doncs,llavors,o sigui	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-037	12	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,veguer,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-038	9	a veure,bueno,bé,clar,doncs,llavors,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-039	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-040	11	a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-041	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-042	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-043	10	a nivell,bueno,bé,clar,doncs,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-044	12	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-045	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-046	9	a nivell,bueno,bé,clar,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-048	12	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-049	7	bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-050	6	bé,clar,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-051	12	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-053	6	a nivell,bueno,bé,clar,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-054	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-055	4	bé,doncs,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-057	9	a veure,bé,clar,doncs,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-059	6	bé,clar,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-012	spk-060	7	a veure,bé,clar,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-014	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-015	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-016	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-018	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-019	3	Sant Julià,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-020	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-022	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-024	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-025	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-026	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-027	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-028	3	Sant Julià,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-030	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-031	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-035	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-037	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-039	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-040	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-043	3	Sant Julià,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-044	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-045	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-046	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-048	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-049	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-050	3	Sant Julià,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-051	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-054	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-057	3	Sant Julià,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-013	spk-060	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-015	11	bé,clar,doncs,evidentment,llavors,no?,o sigui,per tant,perquè,veguer,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-016	12	Massana,a veure,bé,clar,doncs,evidentment,llavors,no?,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-017	8	a veure,bé,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-018	9	a veure,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-019	6	bé,doncs,evidentment,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-020	9	a veure,bé,clar,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-021	9	a veure,bé,doncs,llavors,no?,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-022	7	Massana,bé,clar,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-024	12	Massana,a veure,bé,clar,doncs,evidentment,no?,o sigui,per tant,perquè,veguer,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-025	8	bé,clar,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-026	11	Massana,a veure,bé,clar,evidentment,llavors,no?,per tant,perquè,veguer,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-027	10	bé,clar,doncs,evidentment,no?,o sigui,padrí,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-028	8	a veure,bé,clar,doncs,evidentment,llavors,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-029	5	bé,doncs,evidentment,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-030	9	bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-031	8	a veure,bé,clar,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-032	3	clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-033	6	Massana,a veure,bé,clar,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-034	7	a veure,bé,clar,doncs,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-035	11	a veure,bé,clar,doncs,evidentment,llavors,no?,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-036	6	bé,clar,doncs,llavors,o sigui,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-037	9	a veure,bé,clar,doncs,llavors,no?,o sigui,perquè,veguer	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-038	9	a veure,bé,clar,doncs,evidentment,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-039	8	a veure,bé,clar,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-040	10	a veure,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-041	5	bé,clar,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-042	9	a veure,bé,clar,doncs,llavors,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-043	9	bé,clar,doncs,evidentment,llavors,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-044	11	a veure,bé,clar,doncs,evidentment,llavors,no?,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-045	9	a veure,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-046	9	bé,clar,doncs,evidentment,llavors,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-048	12	Massana,a veure,bé,clar,doncs,evidentment,llavors,no?,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-049	6	bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-050	9	bé,clar,doncs,evidentment,llavors,o sigui,padrí,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-051	11	Massana,a veure,bé,clar,doncs,llavors,no?,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-052	3	clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-053	5	bé,clar,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-054	9	a veure,bé,clar,doncs,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-055	6	bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-057	10	a veure,bé,clar,doncs,evidentment,llavors,o sigui,padrí,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-058	4	a veure,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-059	7	bé,clar,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-014	spk-060	9	a veure,bé,clar,llavors,no?,o sigui,padrí,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-016	16	Canillo,Ordino,bueno,bé,clar,coprínceps,doncs,evidentment,llavors,no?,o sigui,parròquia,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-017	9	Ordino,bé,de fet,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-018	10	bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-019	10	Ordino,bé,de fet,doncs,evidentment,no?,parròquia,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-020	13	Ordino,bueno,bé,clar,comuns,de fet,diguem,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-021	10	bueno,bé,doncs,llavors,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-022	11	Ordino,bueno,bé,clar,comuns,diguem,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-023	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-015	spk-024	18	Ordino,bueno,bé,clar,comuns,coprínceps,de fet,diguem,doncs,evidentment,no?,o sigui,parròquia,per tant,perquè,veguer,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
