id	tipus	seccio	desti	usos	decisio	motiu	volatilitat	estat_buit	doc_id	font	familia_font	llicencia	redistribucio	domini	anys	entitats	estat_revisio
temes/historia/segle-xix/nova-reforma#b9	nota-treball	Una acusació sobre el text mateix	-	-	excloure	el subjecte és «el corpus»	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b10	cos	Una acusació sobre el text mateix	chunks	coneixement,raft-context	incloure	cos factual	0.3	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b11	cos	I el 1904 una font independent descriu l'imprès	chunks	coneixement,raft-context	incloure	cos factual	0.3	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b12	nota-treball	I el 1904 una font independent descriu l'imprès	-	-	excloure	el subjecte és «el corpus»	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b13	nota-treball	Les dues dates que la fan una llei dels dos coprínceps	-	-	excloure	el subjecte és «el corpus»	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b14	taula	Les dues dates que la fan una llei dels dos coprínceps	chunks	coneixement,raft-context	incloure	taula de dades conservada en Markdown	0.0	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b15	nota-treball	Les dues dates que la fan una llei dels dos coprínceps	-	-	excloure	referència local a raw/; paràgraf exclòs per higiene del chunk	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b16	cos	Les dues dates que la fan una llei dels dos coprínceps	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b17	nota-treball	El document francès que aprova la Reforma	-	-	excloure	enllaç a fonts/raw amb verb de procés	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b18	nota-treball	La nota francesa d’abril de 1867	-	-	excloure	referència local a raw/; paràgraf exclòs per higiene del chunk	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b19	cos	La nota francesa d’abril de 1867	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b20	cos	Una signatura d’arxiu per demanar l’imprès	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b21	nota-treball	Una segona transcripció del pla	-	-	excloure	referència local a raw/; paràgraf exclòs per higiene del chunk	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b22	buit	El que falta	buits	raft-sense-oracle	incloure	7 ítems: 4 parcial, 3 resolt	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#b23	related	Related	-	-	excloure	navegació interna	-	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#c1	chunk	El sistema que la Reforma va trobar	chunks	coneixement,raft-context	incloure	b4+b6 (206+159 = 365 paraules)	0.3	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	unreviewed
temes/historia/segle-xix/nova-reforma#c2	chunk	Què significa «tots els caps de casa» · Una acusació sobre el text mateix	chunks	coneixement,raft-context	incloure	b7+b8+b10 (64+162+71 = 297 paraules); volatilitat = màxim dels blocs	0.3	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	unreviewed
temes/historia/segle-xix/nova-reforma#c3	chunk	I el 1904 una font independent descriu l'imprès · Les dues dates que la fan una llei dels dos coprínceps	chunks	coneixement,raft-context	incloure	b11+b14+b16 (115+25+166 = 306 paraules); volatilitat = màxim dels blocs	0.3	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	unreviewed
temes/historia/segle-xix/nova-reforma#c4	chunk	La nota francesa d’abril de 1867 · Una signatura d’arxiu per demanar l’imprès	chunks	coneixement,raft-context	incloure	b19+b20 (40+185 = 225 paraules)	0.0	-	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	unreviewed
temes/historia/segle-xix/nova-reforma#g1	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#g2	buit	Buits registrats	-	-	excloure	ítem ratllat amb estat resolt (la resposta ja és a la taula)	-	resolt	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
temes/historia/segle-xix/nova-reforma#g3	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/historia/segle-xix/nova-reforma	archives-diplomatiques-reforma-1866	archives-diplomatiques-reforma-1866	condicions de reproducció i reutilització dels Archives diplomatiques; el portal mostra llicència Etalab per al web	pendent	historia	1866,1920,1864,1863,1743,2026,1918,1904,1894,1855,1868,2016,2018,1652,1882,1867,1723,1886,1878,1883,1822,1876	La Nova Reforma; Nova Reforma; Ríos Urruti; El Consell General; La Reforma; Consell Obert; Consell General; Obispo Caixal; Príncipe Soberano; Príncep Sobirà; El Consell; La Coutume; Afers Estrangers; Joan Massa; Conseil General; Pyrénées-Orientales; Josep Maria Riu; Areny-Plandolit; Guillem Maria; Josep Caixal	-
